# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Oct 16 07:48:29 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
#
pl_name,pl_orbper,pl_rade,pl_bmasse,pl_bmassprov,pl_dens
K2-240 c,20.52300000000,1.80000000,3.89000000,M-R relationship,3.670000
K2-241 b,26.81990000000,2.55000000,7.04000000,M-R relationship,2.330000
K2-242 b,6.51389000000,2.54000000,6.99000000,M-R relationship,2.340000
K2-243 b,11.54182000000,2.17000000,5.35000000,M-R relationship,2.880000
K2-243 c,24.94598000000,2.01000000,4.70000000,M-R relationship,3.180000
K2-244 b,21.06884000000,1.75000000,3.71000000,M-R relationship,3.800000
K2-245 b,11.89307000000,4.34000000,17.40000000,M-R relationship,1.170000
K2-246 b,5.76918000000,3.49000000,12.00000000,M-R relationship,1.550000
K2-247 b,2.25021000000,2.12000000,5.14000000,M-R relationship,2.960000
K2-247 c,6.49424000000,2.19000000,5.43000000,M-R relationship,2.840000
K2-248 b,7.17256000000,2.57000000,7.13000000,M-R relationship,2.310000
K2-249 b,12.40900000000,2.79000000,8.20000000,M-R relationship,2.070000
K2-25 b,3.48456408000,3.44000000,24.50000000,Mass,3.310000
K2-250 b,4.01392000000,2.71257333,7.81000000,M-R relationship,2.150000
K2-251 b,9.30075000000,2.35000000,6.12000000,M-R relationship,2.590000
K2-252 b,13.81513000000,1.74000000,3.68000000,M-R relationship,3.840000
K2-253 b,4.00167000000,12.67000000,,Msini,
K2-254 b,4.09639000000,1.63000000,3.29000000,M-R relationship,4.170000
K2-254 c,12.11839000000,2.19000000,5.43000000,M-R relationship,2.840000
K2-255 b,1.96417000000,2.90000000,8.75000000,M-R relationship,1.970000
K2-257 b,1.60588000000,0.83000000,0.49800000,M-R relationship,4.790000
K2-258 b,19.09210000000,3.00000000,9.27000000,M-R relationship,1.890000
K2-259 b,15.48043000000,2.32000000,5.99000000,M-R relationship,2.640000
K2-26 b,14.56650000000,2.67000000,7.61000000,M-R relationship,2.200000
K2-260 b,2.62669762000,18.41635529,546.66486004,Mass,0.480000
K2-261 b,11.63346810000,9.26982704,68.96876432,Mass,0.473000
K2-263 b,50.81894700000,2.41000000,14.90000000,Mass,5.800000
K2-264 b,5.84000200000,2.23100000,5.61000000,M-R relationship,2.780000
K2-264 c,19.66030200000,2.66800000,7.60000000,M-R relationship,2.200000
K2-265 b,2.36902000000,1.70824866,7.34183620,Mass,7.900000
K2-266 b,0.65852400000,3.30000000,11.26782377,Msin(i)/sin(i),1.720000
K2-266 c,7.81400000000,0.70500000,0.29013072,Msin(i)/sin(i),4.550000
K2-266 d,14.69700000000,2.93000000,8.90000000,Mass,2.030000
K2-266 e,19.48200000000,2.73000000,14.30000000,Mass,2.210000
K2-268 b,2.15167600000,1.50000000,2.86000000,M-R relationship,4.660000
K2-268 c,9.32752700000,2.69000000,7.70000000,M-R relationship,2.170000
K2-268 d,4.52859800000,1.49000000,2.83000000,M-R relationship,4.700000
K2-268 e,6.13124300000,1.33000000,2.33000000,M-R relationship,5.440000
K2-268 f,26.27057000000,2.23000000,5.60000000,M-R relationship,2.770000
K2-269 b,4.14496500000,1.57000000,3.09000000,M-R relationship,4.390000
K2-27 b,6.77134700000,4.74000000,30.20000000,Mass,1.710000
K2-270 b,1.54306900000,1.38000000,2.48000000,M-R relationship,5.190000
K2-270 c,4.40002800000,2.95000000,9.01000000,M-R relationship,1.930000
K2-271 b,8.56242100000,7.28000000,41.80000000,M-R relationship,0.595000
K2-272 b,14.45367560000,3.13000000,9.96000000,M-R relationship,1.780000
K2-273 b,11.71956630000,3.05000000,9.53000000,M-R relationship,1.850000
K2-274 b,14.13303140000,2.08000000,4.98000000,M-R relationship,3.040000
K2-275 b,3.28096260000,2.34000000,6.08000000,M-R relationship,2.610000
K2-275 c,8.43883850000,2.21000000,5.52000000,M-R relationship,2.810000
K2-276 b,18.71826900000,3.77000000,13.70000000,M-R relationship,1.400000
K2-277 b,6.32676800000,2.18575124,7.40000000,Mass,4.000000
K2-278 b,3.33496600000,2.98000000,9.17000000,M-R relationship,1.900000
K2-279 b,7.12260500000,1.21000000,1.92000000,M-R relationship,5.960000
K2-28 b,2.26045500000,2.32000000,5.99000000,M-R relationship,2.640000
K2-280 b,19.89526000000,7.50000000,37.10000000,Mass,0.480000
K2-281 b,8.68772100000,8.18000000,50.90000000,M-R relationship,0.511000
K2-282 b,4.16978300000,2.50000000,6.80000000,M-R relationship,2.390000
K2-283 b,1.92103600000,3.52000000,12.20000000,M-R relationship,1.540000
K2-284 b,4.79506900000,2.78000000,8.15000000,M-R relationship,2.080000
K2-285 b,3.47174500000,2.59000000,9.68000000,Mass,3.070000
K2-285 c,7.13804800000,3.53000000,15.68000000,Mass,1.950000
K2-285 d,10.45582000000,2.48000000,6.50000000,Mass,
K2-285 e,14.76289000000,1.95000000,10.70000000,Mass,
K2-286 b,27.35900000000,2.10000000,5.06000000,M-R relationship,3.000000
K2-287 b,14.89329100000,9.49402300,100.11645000,Mass,0.643000
K2-288 B b,31.39346300000,1.90000000,4.27000000,M-R relationship,3.420000
K2-289 b,13.15696900000,9.10000000,61.00000000,M-R relationship,0.445000
K2-29 b,3.25883210000,13.33871000,232.01590000,Mass,0.530000
K2-290 b,9.21165000000,3.06000000,10.90000000,Mass,4.100000
K2-290 c,48.36685000000,11.27625400,246.00042000,Mass,1.010000
K2-291 b,2.22517700000,1.58900000,6.49000000,Mass,8.840000
K2-292 b,16.98410000000,2.63000000,24.50000000,Mass,7.400000
K2-293 b,13.12250000000,2.45000000,6.57000000,M-R relationship,2.450000
K2-294 b,2.50387000000,1.66000000,3.39000000,M-R relationship,4.070000
K2-295 b,4.02486700000,10.05447300,106.47305000,Mass,0.612000
K2-3 b,10.05465350000,2.07800000,5.11000000,Mass,3.110000
K2-3 c,24.64672900000,1.58200000,2.68000000,Mass,3.700000
K2-3 d,44.55603000000,1.45800000,2.20000000,Mass,17.500000
K2-30 b,4.09850300000,11.64615100,184.02357000,Mass,0.640000
K2-308 b,3.38628000000,9.91600000,70.60000000,M-R relationship,0.398000
K2-31 b,1.25785000000,11.88154000,563.83042000,Mass,0.032000
K2-312 c,921.20000000000,12.80000000,1719.45168187,Msini,4.510000
K2-315 b,3.14431890000,0.95000000,0.80900000,M-R relationship,5.180000
K2-316 b,1.13300000000,1.33000000,2.33000000,M-R relationship,5.440000
K2-316 c,5.26000000000,1.83000000,4.01000000,M-R relationship,3.600000
K2-317 b,6.22000000000,2.93000000,8.91000000,M-R relationship,1.950000
K2-318 b,7.01000000000,1.66000000,3.39000000,M-R relationship,4.070000
K2-319 b,26.68000000000,2.79000000,8.20000000,M-R relationship,2.070000
K2-32 b,8.99200000000,5.29900000,15.00000000,Mass,0.550000
K2-32 c,20.66093000000,3.13400000,8.10000000,Mass,1.430000
K2-32 d,31.71701000000,3.48400000,6.70000000,Mass,0.870000
K2-32 e,4.34934000000,1.21200000,2.10000000,Mass,6.300000
K2-320 b,1.99500000000,2.62000000,7.37000000,M-R relationship,2.250000
K2-321 b,2.29797490000,2.05124347,4.86000000,M-R relationship,3.090000
K2-322 b,8.20500000000,1.92000000,4.35000000,M-R relationship,3.380000
K2-323 b,24.93000000000,2.10000000,5.06000000,M-R relationship,3.000000
K2-324 b,3.26200000000,2.43000000,6.48000000,M-R relationship,2.480000
K2-325 b,6.93000000000,2.20000000,5.48000000,M-R relationship,2.830000
K2-326 b,1.25600000000,2.28000000,5.82000000,M-R relationship,2.700000
K2-329 b,12.45512250000,8.67576600,82.63580000,Mass,0.694000
K2-33 b,5.42486500000,5.04000000,1175.97100000,Mass,
K2-330 b,13.77479800000,2.77000000,8.10000000,M-R relationship,2.090000
K2-331 b,9.39897700000,1.79000000,3.86000000,M-R relationship,3.700000
K2-331 c,22.99659100000,2.72000000,7.85000000,M-R relationship,2.140000
K2-332 b,17.70632000000,2.20000000,5.48000000,M-R relationship,2.830000
K2-333 b,14.75928700000,6.18000000,31.60000000,M-R relationship,0.736000
K2-334 b,5.11398100000,5.65000000,27.20000000,M-R relationship,0.829000
K2-335 b,12.28321100000,2.21000000,5.52000000,M-R relationship,2.810000
K2-336 b,21.19473300000,1.22000000,1.98000000,M-R relationship,5.990000
K2-337 b,16.27356300000,2.62000000,7.37000000,M-R relationship,2.250000
K2-338 b,3.85061400000,1.03000000,1.08000000,M-R relationship,5.430000
K2-339 b,19.50742800000,1.92000000,4.35000000,M-R relationship,3.380000
K2-34 b,2.99563480000,13.75000000,539.67534000,Mass,0.940000
K2-340 b,29.74045100000,3.36000000,11.20000000,M-R relationship,1.620000
K2-341 b,36.55255100000,3.21000000,10.40000000,M-R relationship,1.730000
K2-342 b,11.56105200000,2.03000000,4.78000000,M-R relationship,3.140000
K2-343 b,2.78717400000,1.65000000,3.36000000,M-R relationship,4.110000
K2-343 c,7.67697200000,2.02000000,4.74000000,M-R relationship,3.160000
K2-344 b,3.35585000000,1.59000000,3.15000000,M-R relationship,4.310000
K2-345 b,10.36743700000,2.11000000,5.10000000,M-R relationship,2.980000
K2-346 b,26.20144600000,2.26000000,5.73000000,M-R relationship,2.730000
K2-347 b,7.18725700000,2.41000000,6.39000000,M-R relationship,2.510000
K2-348 b,4.68841800000,3.26000000,10.70000000,M-R relationship,1.700000
K2-348 c,12.55017100000,2.67000000,7.61000000,M-R relationship,2.200000
K2-349 b,9.03217800000,1.38000000,2.48000000,M-R relationship,5.190000
K2-35 b,2.39996400000,1.32000000,2.30000000,M-R relationship,5.500000
K2-35 c,5.60835200000,1.93000000,4.38000000,M-R relationship,3.350000
K2-350 b,4.16387300000,1.54000000,2.99000000,M-R relationship,4.500000
K2-350 c,19.99194400000,2.74000000,7.95000000,M-R relationship,2.120000
K2-351 b,7.80616400000,2.54000000,6.99000000,M-R relationship,2.340000
K2-352 b,3.66591200000,1.37000000,2.45000000,M-R relationship,5.240000
K2-352 c,8.23488500000,1.92000000,4.35000000,M-R relationship,3.380000
K2-352 d,14.87138700000,2.23000000,5.60000000,M-R relationship,2.770000
K2-353 b,15.46680500000,5.55000000,26.30000000,M-R relationship,0.845000
K2-354 b,3.79330600000,1.56000000,3.05000000,M-R relationship,4.410000
K2-355 b,5.73856470000,2.25000000,5.69000000,M-R relationship,2.740000
K2-356 b,21.02673660000,2.29000000,5.86000000,M-R relationship,2.680000
K2-357 b,16.34886370000,3.72000000,13.40000000,M-R relationship,1.430000
K2-358 b,11.25102850000,2.68000000,7.65000000,M-R relationship,2.180000
K2-36 b,1.42261400000,1.43000000,4.30000000,Mass,8.000000
K2-36 c,5.34088800000,3.20000000,7.90000000,Mass,1.300000
K2-360 c,9.79692000000,4.02000000,15.23000000,Msini,1.290000
K2-365 b,23.44817200000,2.90600000,8.78000000,M-R relationship,1.970000
K2-366 b,15.93703900000,2.35900000,6.16000000,M-R relationship,2.580000
K2-367 b,20.64509900000,2.41300000,6.41000000,M-R relationship,2.510000
K2-368 b,5.02559800000,1.33200000,2.34000000,M-R relationship,5.440000
K2-368 c,9.66018600000,1.36100000,2.42000000,M-R relationship,5.270000
K2-368 d,20.20108500000,1.94800000,4.45000000,M-R relationship,3.310000
K2-369 b,5.76161200000,1.31300000,2.28000000,M-R relationship,5.530000
K2-37 b,4.44340000000,1.39000000,2.51000000,M-R relationship,5.140000
K2-37 c,6.42966000000,2.41000000,6.39000000,M-R relationship,2.510000
K2-37 d,14.09229000000,2.31000000,12.50000000,Mass,4.700000
K2-370 b,2.14084000000,3.20700000,10.40000000,M-R relationship,1.730000
K2-371 b,3.11490500000,13.02400000,,Msini,
K2-372 b,9.84407700000,2.94500000,8.98000000,M-R relationship,1.930000
K2-373 b,11.02066000000,2.06100000,4.90000000,M-R relationship,3.080000
K2-374 b,4.52195300000,1.59300000,3.16000000,M-R relationship,4.300000
K2-374 c,16.43445000000,2.21300000,5.53000000,M-R relationship,2.800000
K2-375 b,14.45389500000,2.24300000,5.66000000,M-R relationship,2.760000
K2-376 b,5.77647500000,1.73600000,3.66000000,M-R relationship,3.840000
K2-377 b,12.83223500000,1.69300000,3.51000000,M-R relationship,3.970000
K2-378 b,2.06043800000,2.88000000,8.65000000,M-R relationship,1.990000
K2-379 b,8.77724700000,2.18100000,5.40000000,M-R relationship,2.860000
K2-38 b,4.01593000000,1.54000000,7.30000000,Mass,11.000000
K2-38 c,10.56103000000,2.29000000,8.30000000,Mass,3.800000
K2-380 b,9.40131200000,2.72900000,7.89000000,M-R relationship,2.130000
K2-381 b,7.93893340000,1.07500000,1.26000000,M-R relationship,5.570000
K2-381 c,16.03465600000,2.00000000,4.66000000,M-R relationship,3.200000
K2-381 d,26.80302300000,1.68900000,3.50000000,M-R relationship,3.990000
K2-382 b,21.70015600000,2.07200000,4.95000000,M-R relationship,3.060000
K2-383 b,1.86596200000,1.56400000,3.07000000,M-R relationship,4.410000
K2-384 b,2.23152700000,1.07600000,1.26000000,M-R relationship,5.560000
K2-384 c,4.19476600000,1.19100000,1.82000000,M-R relationship,5.920000
K2-384 d,6.67958200000,1.39200000,2.52000000,M-R relationship,5.130000
K2-384 e,9.71504300000,1.34500000,2.37000000,M-R relationship,5.350000
K2-384 f,13.62749000000,2.22200000,5.57000000,M-R relationship,2.790000
K2-385 b,2.38086700000,1.53900000,2.98000000,M-R relationship,4.490000
K2-386 b,7.47322300000,2.32000000,5.99000000,M-R relationship,2.640000
K2-387 b,28.73532700000,7.32200000,42.20000000,M-R relationship,0.591000
K2-388 b,6.33932000000,3.90000000,14.50000000,M-R relationship,1.340000
K2-389 b,8.58289000000,2.33000000,6.04000000,M-R relationship,2.620000
K2-389 c,20.85133700000,2.04000000,4.82000000,M-R relationship,3.120000
K2-39 b,4.60543000000,6.27704000,28.60470000,Mass,0.930000
K2-390 b,3.31279200000,4.66200000,19.60000000,M-R relationship,1.060000
K2-391 b,4.62265400000,1.37100000,2.45000000,M-R relationship,5.220000
K2-392 b,15.39872300000,1.85000000,4.08000000,M-R relationship,3.540000
K2-393 b,10.41318100000,2.35200000,6.13000000,M-R relationship,2.590000
K2-394 b,5.09571700000,1.69200000,3.51000000,M-R relationship,3.980000
K2-395 b,4.80335200000,2.59700000,7.26000000,M-R relationship,2.280000
K2-395 c,8.49128200000,3.39500000,11.40000000,M-R relationship,1.600000
K2-396 b,0.67386200000,1.57900000,3.12000000,M-R relationship,4.350000
K2-396 c,25.76051000000,3.12400000,9.93000000,M-R relationship,1.790000
K2-397 b,3.57232600000,2.41700000,6.42000000,M-R relationship,2.500000
K2-398 b,6.39302500000,2.27400000,5.79000000,M-R relationship,2.710000
K2-398 c,18.78783900000,5.09800000,22.80000000,M-R relationship,0.946000
K2-4 b,10.00341700000,2.10000000,5.06000000,M-R relationship,3.000000
K2-400 b,3.86505300000,1.16300000,1.67000000,M-R relationship,5.830000
K2-401 b,6.29309900000,2.26200000,5.74000000,M-R relationship,2.730000
K2-402 b,17.27474000000,2.67800000,7.65000000,M-R relationship,2.190000
K2-403 b,33.58997900000,5.33300000,24.60000000,M-R relationship,0.891000
K2-404 b,13.11536500000,2.53000000,6.94000000,M-R relationship,2.350000
K2-405 b,3.43547100000,4.56900000,18.90000000,M-R relationship,1.090000
K2-406 b,22.54940600000,4.60200000,19.20000000,M-R relationship,1.080000
K2-407 b,4.94190700000,1.28300000,2.19000000,M-R relationship,5.700000
K2-407 c,9.22453000000,1.36000000,2.42000000,M-R relationship,5.290000
K2-408 b,20.97895900000,1.67700000,3.45000000,M-R relationship,4.020000
K2-409 b,1.90808400000,2.48200000,6.72000000,M-R relationship,2.420000
K2-411 b,3.21410000000,0.98980000,0.93700000,M-R relationship,5.310000
K2-412 b,5.93820000000,2.11600000,5.13000000,M-R relationship,2.980000
K2-413 b,0.80940000000,0.75990000,0.36300000,M-R relationship,4.550000
K2-413 c,5.33010000000,1.23270000,2.05000000,M-R relationship,6.010000
K2-414 b,4.36960000000,1.21900000,1.98000000,M-R relationship,6.010000
K2-414 c,6.66900000000,1.92870000,4.38000000,M-R relationship,3.350000
K2-415 b,4.01796940000,1.01500000,7.50000000,Mass,
K2-416 b,13.10200000000,2.66000000,1652.70771640,Mass,
K2-417 b,6.53500000000,3.31000000,699.22249540,Mass,
K2-419 A b,20.35847252000,10.55000000,196.00000000,Mass,0.916000
K2-42 b,6.68796000000,2.15000000,5.27000000,M-R relationship,2.910000
K2-43 b,3.47114900000,4.51000000,18.50000000,M-R relationship,1.110000
K2-43 c,2.19888400000,2.42000000,6.44000000,M-R relationship,2.500000
K2-44 b,5.65700000000,2.43300000,6.50000000,M-R relationship,2.480000
K2-45 b,1.72926840000,6.71000000,36.40000000,M-R relationship,0.662000
K2-46 b,19.15410000000,2.05000000,4.86000000,M-R relationship,3.100000
K2-47 b,31.63720000000,1.89000000,4.23000000,M-R relationship,3.440000
K2-48 b,20.50650000000,2.24000000,5.65000000,M-R relationship,2.760000
K2-49 b,2.77065000000,1.93000000,4.38000000,M-R relationship,3.350000
K2-5 b,5.73594000000,1.91000000,4.31000000,M-R relationship,3.400000
K2-5 c,10.93241000000,2.26000000,5.73000000,M-R relationship,2.730000
K2-50 b,8.75290000000,1.59000000,3.15000000,M-R relationship,4.310000
K2-52 b,3.53505500000,18.00000000,,Msini,
K2-53 b,12.20772000000,2.60000000,7.27000000,M-R relationship,2.270000
K2-54 b,9.78330000000,2.61169250,7.33000000,M-R relationship,2.260000
K2-55 b,2.84927100000,4.43000000,44.00000000,Mass,2.800000
K2-57 b,9.00730000000,2.30905002,5.94000000,M-R relationship,2.650000
K2-58 b,7.05254000000,2.68000000,7.65000000,M-R relationship,2.180000
K2-58 c,2.53726000000,1.62000000,3.26000000,M-R relationship,4.210000
K2-58 d,22.88270000000,1.71000000,3.57000000,M-R relationship,3.920000
K2-59 b,20.69210000000,2.41000000,6.39000000,M-R relationship,2.510000
K2-59 c,11.29540000000,2.30000000,5.90000000,M-R relationship,2.660000
K2-6 b,30.94191000000,2.50000000,6.80000000,M-R relationship,2.390000
K2-60 b,3.00265000000,7.65574700,135.39558000,Mass,1.700000
K2-61 b,2.57336000000,1.92000000,4.35000000,M-R relationship,3.380000
K2-62 b,6.67199000000,2.02000000,4.74000000,M-R relationship,3.160000
K2-62 c,16.19697000000,1.99000000,4.62000000,M-R relationship,3.220000
K2-63 b,20.25700000000,3.22000000,10.50000000,M-R relationship,1.730000
K2-63 c,25.45560000000,3.90000000,14.50000000,M-R relationship,1.340000
K2-64 b,6.53044000000,2.07000000,4.94000000,M-R relationship,3.060000
K2-65 b,12.64750000000,1.58000000,3.12000000,M-R relationship,4.350000
K2-66 b,5.06963000000,2.49000000,21.30000000,Mass,7.800000
K2-68 b,8.05428000000,1.58000000,3.12000000,M-R relationship,4.350000
K2-69 b,7.06599000000,2.32000000,5.99000000,M-R relationship,2.640000
K2-7 b,28.67810000000,4.03523305,15.30000000,M-R relationship,1.280000
K2-70 b,13.97896000000,2.89000000,8.70000000,M-R relationship,1.980000
K2-71 b,6.98541000000,2.15000000,5.27000000,M-R relationship,2.910000
K2-72 b,5.57721200000,1.08000000,1.28000000,M-R relationship,5.580000
K2-72 c,15.18903400000,1.16000000,1.65000000,M-R relationship,5.810000
K2-72 d,7.76017800000,1.01000000,1.01000000,M-R relationship,5.390000
K2-72 e,24.15886800000,1.29000000,2.21000000,M-R relationship,5.660000
K2-73 b,7.49556000000,2.58000000,9.20000000,Mass,2.800000
K2-73 c,1000.00000000000,13.00000000,1142.00000000,Msini,2.860000
K2-74 b,19.56660000000,2.31000000,5.95000000,M-R relationship,2.650000
K2-75 b,7.81420000000,2.67000000,7.61000000,M-R relationship,2.200000
K2-75 c,18.31100000000,2.77000000,8.10000000,M-R relationship,2.090000
K2-77 b,8.20008440000,2.49960270,603.87700000,Mass,
K2-79 b,10.99470000000,4.09000000,9.20000000,Mass,0.730000
K2-8 b,10.35239000000,3.58000000,12.50000000,M-R relationship,1.500000
K2-8 c,5.06416000000,2.41000000,6.39000000,M-R relationship,2.510000
K2-80 b,19.09180000000,2.01000000,4.70000000,M-R relationship,3.180000
K2-80 c,5.60500000000,1.47000000,2.76000000,M-R relationship,4.770000
K2-80 d,28.86725300000,2.55211506,7.04000000,M-R relationship,2.330000
K2-81 b,6.10232500000,1.97000000,4.54000000,M-R relationship,3.260000
K2-83 b,2.74697000000,1.24400000,2.08000000,M-R relationship,5.940000
K2-83 c,9.99767000000,1.48300000,2.80000000,M-R relationship,4.720000
K2-84 b,6.42150000000,2.41000000,6.39000000,M-R relationship,2.510000
K2-84 c,27.86000000000,2.03000000,4.78000000,M-R relationship,3.140000
K2-85 b,0.68453862616,1.40000000,3.20000000,Mass,5.900000
K2-86 b,8.77683000000,1.96000000,4.50000000,M-R relationship,3.280000
K2-87 b,9.72661800000,7.60000000,44.90000000,M-R relationship,0.562000
K2-88 b,4.61220000000,1.23000000,2.04000000,M-R relationship,6.020000
K2-89 b,1.09602600000,0.61500000,0.17000000,M-R relationship,4.020000
K2-9 b,18.44980000000,2.25000000,5.69000000,M-R relationship,2.740000
K2-90 b,13.73331400000,2.60000000,7.27000000,M-R relationship,2.270000
K2-90 c,2.90070600000,1.30000000,2.24000000,M-R relationship,5.600000
K2-91 b,1.41954900000,1.10000000,1.37000000,M-R relationship,5.660000
K2-95 b,10.13464540000,3.31000000,11.00000000,M-R relationship,1.670000
K2-97 b,8.40711500000,13.45077684,174.48779544,Mass,0.392000
K2-98 b,10.13673490000,5.06645928,34.00763955,Mass,1.400000
K2-99 b,18.24783000000,11.88151954,276.51071409,Mass,0.900000
K2-99 c,522.20000000000,12.60000000,2669.75861880,Msini,7.330000
KELT-1 b,1.21751400000,12.44200000,8654.15000000,Mass,24.700000
KELT-10 b,4.16627390000,15.68139100,215.80657000,Mass,0.308000
KELT-11 b,4.73620865000,15.13212395,65.15482343,Mass,0.093000
KELT-12 b,5.03162300000,19.95202000,301.93850000,Mass,0.209000
KELT-14 b,1.71005660000,19.53728700,408.09372000,Mass,0.322000
KELT-15 b,3.32944000000,19.50366000,416.35730000,Mass,0.360000
